date,price,quantity_sold,demand,day_of_week,promotion_flag
2024-08-24,4.38,120,129,Saturday,0
2024-08-24,5.42,124,125,Saturday,0
2024-08-24,3.42,121,128,Saturday,0
2024-08-24,4.29,119,127,Saturday,0
2024-08-24,5.31,123,130,Saturday,0
2024-08-24,2.35,170,196,Saturday,1
2024-08-24,3.53,121,121,Saturday,0
2024-08-24,4.34,180,190,Saturday,1
2024-08-24,3.91,116,131,Saturday,0
2024-08-24,4.63,124,125,Saturday,0
2024-08-24,3.22,132,133,Saturday,0
2024-08-24,2.15,182,187,Saturday,1
2024-08-24,3.86,118,131,Saturday,0
2024-08-24,4.94,124,135,Saturday,0
2024-08-24,4.34,118,130,Saturday,0
2024-08-24,3.3,164,191,Saturday,1
2024-08-24,3.29,134,137,Saturday,0
2024-08-24,4.74,128,134,Saturday,0
2024-08-24,4.88,113,125,Saturday,0
2024-08-24,5.31,116,122,Saturday,0
2024-08-24,3.61,129,130,Saturday,0
2024-08-24,3.34,184,196,Saturday,1
2024-08-25,5.43,122,129,Sunday,0
2024-08-25,4.93,121,131,Sunday,0
2024-08-25,4.28,118,122,Sunday,0
2024-08-25,3.6,112,130,Sunday,0
2024-08-25,3.46,114,121,Sunday,0
2024-08-25,3.65,128,131,Sunday,0
2024-08-25,3.36,187,198,Sunday,1
2024-08-25,3.08,131,133,Sunday,0
2024-08-25,4.63,119,125,Sunday,0
2024-08-25,5.31,136,136,Sunday,0
2024-08-25,3.66,123,133,Sunday,0
2024-08-25,2.31,186,196,Sunday,1
2024-08-25,2.96,115,122,Sunday,0
2024-08-25,3.02,173,198,Sunday,1
2024-08-25,2.56,173,191,Sunday,1
2024-08-25,2.95,178,191,Sunday,1
2024-08-25,4.81,126,138,Sunday,0
2024-08-25,3.21,121,127,Sunday,0
2024-08-25,3.19,117,136,Sunday,0
2024-08-25,5.4,131,135,Sunday,0
2024-08-25,3.44,117,131,Sunday,0
2024-08-25,4.92,120,135,Sunday,0
2024-08-25,4.53,122,128,Sunday,0
2024-08-25,4.89,117,135,Sunday,0
2024-08-25,2.4,172,186,Sunday,1
2024-08-25,2.49,176,199,Sunday,1
2024-08-25,2.56,126,133,Sunday,0
2024-08-25,4.45,124,133,Sunday,0
2024-08-25,2.9,168,197,Sunday,1
2024-08-25,3.18,116,129,Sunday,0
2024-08-25,4.8,116,127,Sunday,0
2024-08-25,3.77,118,126,Sunday,0
2024-08-25,3.12,118,129,Sunday,0
2024-08-25,5.22,124,129,Sunday,0
2024-08-25,2.71,121,132,Sunday,0
2024-08-25,3.58,131,132,Sunday,0
2024-08-25,4.83,118,124,Sunday,0
2024-08-25,2.5,174,192,Sunday,1
2024-08-25,2.97,120,122,Sunday,0
2024-08-25,5.12,118,136,Sunday,0
2024-08-25,3.7,118,135,Sunday,0
2024-08-25,5.39,122,132,Sunday,0
2024-08-25,3.49,114,124,Sunday,0
2024-08-25,4.19,111,127,Sunday,0
2024-08-25,4.12,118,131,Sunday,0
2024-08-25,5.36,106,122,Sunday,0
2024-08-25,3.4,117,118,Sunday,0
2024-08-25,3.08,119,135,Sunday,0
2024-08-25,2.72,116,126,Sunday,0
2024-08-25,4.39,119,138,Sunday,0
2024-08-26,2.96,131,144,Monday,1
2024-08-26,4.8,99,99,Monday,0
2024-08-26,3.6,131,144,Monday,1
2024-08-26,5.35,95,101,Monday,0
2024-08-26,3.14,94,96,Monday,0
2024-08-26,3.11,102,106,Monday,0
2024-08-26,4.85,91,106,Monday,0
2024-08-26,2.31,134,152,Monday,1
2024-08-26,3.21,91,106,Monday,0
2024-08-26,2.57,91,93,Monday,0
2024-08-26,5.45,83,97,Monday,0
2024-08-26,5.38,87,100,Monday,0
2024-08-26,2.96,87,93,Monday,0
2024-08-26,3.24,146,156,Monday,1
2024-08-26,2.03,152,155,Monday,1
2024-08-26,2.98,100,104,Monday,0
2024-08-26,3.45,90,94,Monday,0
2024-08-26,2.63,88,95,Monday,0
2024-08-26,3.52,78,91,Monday,0
2024-08-26,3.74,86,94,Monday,0
2024-08-26,5.36,97,98,Monday,0
2024-08-26,3.17,88,94,Monday,0
2024-08-26,5.01,101,105,Monday,0
2024-08-26,3.14,89,99,Monday,0
2024-08-26,3.86,86,97,Monday,0
2024-08-26,4.54,88,94,Monday,0
2024-08-26,4.34,144,147,Monday,1
2024-08-26,5.47,96,103,Monday,0
2024-08-26,2.62,146,149,Monday,1
2024-08-26,2.82,124,143,Monday,1
2024-08-26,3.5,142,148,Monday,1
2024-08-26,3.93,96,100,Monday,0
2024-08-26,2.57,88,100,Monday,0
2024-08-26,3.44,86,101,Monday,0
2024-08-26,5.34,82,90,Monday,0
2024-08-26,2.78,138,146,Monday,1
2024-08-26,2.81,90,97,Monday,0
2024-08-26,3.1,117,136,Monday,1
2024-08-26,4.82,94,104,Monday,0
2024-08-26,5.07,82,91,Monday,0
2024-08-26,4.53,91,94,Monday,0
2024-08-26,4.81,93,103,Monday,0
2024-08-26,4.9,94,95,Monday,0
2024-08-26,2.61,89,96,Monday,0
2024-08-26,2.53,92,98,Monday,0
2024-08-26,3.31,132,150,Monday,1
2024-08-26,3.47,87,100,Monday,0
2024-08-26,4.28,94,97,Monday,0
2024-08-26,5.14,95,102,Monday,0
2024-08-26,2.78,101,106,Monday,0
2024-08-27,5.21,96,105,Tuesday,0
2024-08-27,3.09,93,106,Tuesday,0
2024-08-27,2.28,136,144,Tuesday,1
2024-08-27,2.59,97,103,Tuesday,0
2024-08-27,4.75,88,91,Tuesday,0
2024-08-27,3.48,142,152,Tuesday,1
2024-08-27,2.91,104,105,Tuesday,0
2024-08-27,5.26,95,96,Tuesday,0
2024-08-27,2.66,90,104,Tuesday,0
2024-08-27,2.59,92,96,Tuesday,0
2024-08-27,3.39,88,96,Tuesday,0
2024-08-27,2.85,91,95,Tuesday,0
2024-08-27,3.07,98,108,Tuesday,0
2024-08-27,2.6,92,106,Tuesday,0
2024-08-27,2.6,92,95,Tuesday,0
2024-08-27,2.96,92,106,Tuesday,0
2024-08-27,4.97,90,98,Tuesday,0
2024-08-27,4.7,92,98,Tuesday,0
2024-08-27,3.87,94,97,Tuesday,0
2024-08-27,3.07,84,98,Tuesday,0
2024-08-27,4.33,143,156,Tuesday,1
2024-08-27,3.16,90,99,Tuesday,0
2024-08-27,3.44,121,141,Tuesday,1
2024-08-27,3.76,94,100,Tuesday,0
2024-08-27,2.53,103,109,Tuesday,0
2024-08-27,5.48,103,106,Tuesday,0
2024-08-27,5.49,89,99,Tuesday,0
2024-08-27,2.35,127,148,Tuesday,1
2024-08-27,5.23,90,103,Tuesday,0
2024-08-27,2.13,136,151,Tuesday,1
2024-08-27,3.05,96,99,Tuesday,0
2024-08-27,2.35,136,140,Tuesday,1
2024-08-27,3.42,139,154,Tuesday,1
2024-08-27,2.02,128,149,Tuesday,1
2024-08-27,4.72,89,99,Tuesday,0
2024-08-27,2.94,96,100,Tuesday,0
2024-08-27,3.75,94,101,Tuesday,0
2024-08-27,4.33,97,108,Tuesday,0
2024-08-27,2.97,101,109,Tuesday,0
2024-08-27,5.42,85,95,Tuesday,0
2024-08-27,4.49,100,100,Tuesday,0
2024-08-27,5.16,97,106,Tuesday,0
2024-08-27,2.64,86,93,Tuesday,0
2024-08-27,5.38,84,96,Tuesday,0
2024-08-27,2.95,128,149,Tuesday,1
2024-08-27,3.13,94,97,Tuesday,0
2024-08-27,4.17,101,106,Tuesday,0
2024-08-27,3.86,86,92,Tuesday,0
2024-08-27,2.32,132,150,Tuesday,1
2024-08-27,2.87,107,113,Tuesday,0
2024-08-28,4.4,98,109,Wednesday,0
2024-08-28,4.46,93,104,Wednesday,0
2024-08-28,3.75,147,151,Wednesday,1
2024-08-28,4.79,91,96,Wednesday,0
2024-08-28,2.91,86,89,Wednesday,0
2024-08-28,2.12,130,152,Wednesday,1
2024-08-28,3.12,147,152,Wednesday,1
2024-08-28,5.22,85,94,Wednesday,0
2024-08-28,4.14,143,145,Wednesday,1
2024-08-28,4.1,139,146,Wednesday,1
2024-08-28,3.69,87,99,Wednesday,0
2024-08-28,3.05,98,101,Wednesday,0
2024-08-28,4.79,100,101,Wednesday,0
2024-08-28,2.54,142,151,Wednesday,1
2024-08-28,2.68,101,101,Wednesday,0
2024-08-28,3.93,141,151,Wednesday,1
2024-08-28,2.93,92,105,Wednesday,0
2024-08-28,4.57,96,106,Wednesday,0
2024-08-28,2.91,94,100,Wednesday,0
2024-08-28,4.08,86,98,Wednesday,0
2024-08-28,2.4,133,145,Wednesday,1
2024-08-28,4.01,85,93,Wednesday,0
2024-08-28,4.8,98,98,Wednesday,0
2024-08-28,5.36,94,98,Wednesday,0
2024-08-28,4.13,93,102,Wednesday,0
2024-08-28,2.62,92,99,Wednesday,0
2024-08-28,2.75,136,147,Wednesday,1
2024-08-28,4.74,102,106,Wednesday,0
2024-08-28,3.26,144,146,Wednesday,1
2024-08-28,3.64,83,96,Wednesday,0
2024-08-28,3.1,91,99,Wednesday,0
2024-08-28,5,91,100,Wednesday,0
2024-08-28,4.41,104,108,Wednesday,0
2024-08-28,3.95,99,103,Wednesday,0
2024-08-28,4.93,94,106,Wednesday,0
2024-08-28,5.03,91,98,Wednesday,0
2024-08-28,5.31,85,97,Wednesday,0
2024-08-28,3.35,83,88,Wednesday,0
2024-08-28,5.1,92,95,Wednesday,0
2024-08-28,2.56,83,96,Wednesday,0
2024-08-28,3.69,137,159,Wednesday,1
2024-08-28,2.92,89,101,Wednesday,0
2024-08-28,3.35,95,104,Wednesday,0
2024-08-28,4.26,89,94,Wednesday,0
2024-08-28,2,132,143,Wednesday,1
2024-08-28,3.21,131,151,Wednesday,1
2024-08-28,3.81,91,103,Wednesday,0
2024-08-28,5.38,87,98,Wednesday,0
2024-08-28,4.1,120,139,Wednesday,1
2024-08-28,4.43,88,103,Wednesday,0
2024-08-29,3.74,99,102,Thursday,0
2024-08-29,5.16,95,100,Thursday,0
2024-08-29,2.79,132,152,Thursday,1
2024-08-29,3.74,93,103,Thursday,0
2024-08-29,3.11,88,97,Thursday,0
2024-08-29,3.86,90,103,Thursday,0
2024-08-29,2.02,151,156,Thursday,1
2024-08-29,5.18,83,95,Thursday,0
2024-08-29,4.22,89,97,Thursday,0
2024-08-29,5.41,94,101,Thursday,0
2024-08-29,5.48,90,96,Thursday,0
2024-08-29,3.7,144,147,Thursday,1
2024-08-29,4.31,96,106,Thursday,0
2024-08-29,5.3,87,102,Thursday,0
2024-08-29,4.41,103,107,Thursday,0
2024-08-29,3.36,96,96,Thursday,0
2024-08-29,4.58,87,91,Thursday,0
2024-08-29,5.28,92,94,Thursday,0
2024-08-29,2.7,91,97,Thursday,0
2024-08-29,3.1,162,164,Thursday,1
2024-08-29,4.68,85,90,Thursday,0
2024-08-29,3.14,99,107,Thursday,0
2024-08-29,3.37,98,99,Thursday,0
2024-08-29,3.91,96,99,Thursday,0
2024-08-29,3.32,99,101,Thursday,0
2024-08-29,3.19,93,98,Thursday,0
2024-08-29,3.36,97,102,Thursday,0
2024-08-29,3.78,95,102,Thursday,0
2024-08-29,3.07,100,102,Thursday,0
2024-08-29,4.38,104,111,Thursday,0
2024-08-29,3.24,91,98,Thursday,0
2024-08-29,4.74,93,103,Thursday,0
2024-08-29,3.01,90,101,Thursday,0
2024-08-29,4.77,92,101,Thursday,0
2024-08-29,4.47,97,108,Thursday,0
2024-08-29,5.4,86,92,Thursday,0
2024-08-29,3.94,134,148,Thursday,1
2024-08-29,5.33,106,107,Thursday,0
2024-08-29,5.12,84,94,Thursday,0
2024-08-29,3.23,145,150,Thursday,1
2024-08-29,4.12,96,99,Thursday,0
2024-08-29,4.67,93,97,Thursday,0
2024-08-29,4.27,78,88,Thursday,0
2024-08-29,2.94,86,97,Thursday,0
2024-08-29,3.24,84,91,Thursday,0
2024-08-29,3.88,145,150,Thursday,1
2024-08-29,4.59,86,101,Thursday,0
2024-08-29,5.47,87,93,Thursday,0
2024-08-29,2.99,94,103,Thursday,0
2024-08-29,5.05,99,103,Thursday,0
2024-08-30,4.14,95,106,Friday,0
2024-08-30,3.62,145,148,Friday,1
2024-08-30,3.14,94,99,Friday,0
2024-08-30,4.96,94,100,Friday,0
2024-08-30,5.49,88,101,Friday,0
2024-08-30,2.86,87,100,Friday,0
2024-08-30,3.12,81,93,Friday,0
2024-08-30,4.95,96,107,Friday,0
2024-08-30,4.4,84,94,Friday,0
2024-08-30,2.86,91,104,Friday,0
2024-08-30,3.77,89,101,Friday,0
2024-08-30,2.93,145,150,Friday,1
2024-08-30,3.16,99,99,Friday,0
2024-08-30,4.73,81,94,Friday,0
2024-08-30,5.28,99,103,Friday,0
2024-08-30,3.03,94,102,Friday,0
2024-08-30,3.94,136,147,Friday,1
2024-08-30,3.28,136,147,Friday,1
2024-08-30,4.27,87,99,Friday,0
2024-08-30,2.62,92,100,Friday,0
2024-08-30,4.75,93,98,Friday,0
2024-08-30,3.22,139,154,Friday,1
2024-08-30,4.31,132,151,Friday,1
2024-08-30,4.07,100,106,Friday,0
2024-08-30,2.8,134,152,Friday,1
2024-08-30,2.11,134,150,Friday,1
2024-08-30,3.5,142,152,Friday,1
2024-08-30,3.14,90,101,Friday,0
2024-08-30,3.02,137,149,Friday,1
2024-08-30,2.87,144,154,Friday,1
2024-08-30,3.13,91,101,Friday,0
2024-08-30,5.24,84,99,Friday,0
2024-08-30,2.07,126,146,Friday,1
2024-08-30,4.04,98,104,Friday,0
2024-08-30,5.26,84,96,Friday,0
2024-08-30,4.16,97,102,Friday,0
2024-08-30,2.77,94,109,Friday,0
2024-08-30,3.06,91,101,Friday,0
2024-08-30,2.6,96,97,Friday,0
2024-08-30,2.19,145,151,Friday,1
2024-08-30,4.12,91,94,Friday,0
2024-08-30,3.58,91,99,Friday,0
2024-08-30,4.32,97,99,Friday,0
2024-08-30,4.06,133,145,Friday,1
2024-08-30,3.55,81,93,Friday,0
2024-08-30,4.67,97,103,Friday,0
2024-08-30,3.19,93,104,Friday,0
2024-08-30,5,88,100,Friday,0
2024-08-30,4.07,92,102,Friday,0
2024-08-30,3.69,139,153,Friday,1
2024-08-31,3.75,118,132,Saturday,0
2024-08-31,3.65,184,191,Saturday,1
2024-08-31,2.78,174,192,Saturday,1
2024-08-31,4.91,111,128,Saturday,0
2024-08-31,4.88,126,137,Saturday,0
2024-08-31,3.56,116,132,Saturday,0
2024-08-31,2.63,174,196,Saturday,1
2024-08-31,3.72,120,127,Saturday,0
2024-08-31,3.31,187,188,Saturday,1
2024-08-31,3.72,175,197,Saturday,1
2024-08-31,3.07,126,134,Saturday,0
2024-08-31,2.34,195,196,Saturday,1
2024-08-31,4.22,111,127,Saturday,0
2024-08-31,3.71,122,130,Saturday,0
2024-08-31,2.77,116,135,Saturday,0
2024-08-31,3.93,123,126,Saturday,0
2024-08-31,2.51,199,201,Saturday,1
2024-08-31,5.1,119,136,Saturday,0
2024-08-31,5.44,113,131,Saturday,0
2024-08-31,3.61,125,131,Saturday,0
2024-08-31,2.7,132,133,Saturday,0
2024-08-31,2.01,180,203,Saturday,1
2024-08-31,3.59,173,193,Saturday,1
2024-08-31,4.37,123,137,Saturday,0
2024-08-31,2.63,123,130,Saturday,0
2024-08-31,5.14,127,130,Saturday,0
2024-08-31,2.76,122,124,Saturday,0
2024-08-31,2.78,110,118,Saturday,0
2024-08-31,4.12,105,122,Saturday,0
2024-08-31,3.1,119,131,Saturday,0
2024-08-31,4.14,129,136,Saturday,0
2024-08-31,4.21,120,130,Saturday,0
2024-08-31,5.37,138,140,Saturday,0
2024-08-31,4.94,130,132,Saturday,0
2024-08-31,3.04,116,135,Saturday,0
2024-08-31,4.07,112,127,Saturday,0
2024-08-31,3.98,110,127,Saturday,0
2024-08-31,2.75,119,133,Saturday,0
2024-08-31,3.32,123,124,Saturday,0
2024-08-31,3.33,123,130,Saturday,0
2024-08-31,2.07,182,195,Saturday,1
2024-08-31,4.42,120,128,Saturday,0
2024-08-31,4.49,110,127,Saturday,0
2024-08-31,5.2,126,133,Saturday,0
2024-08-31,2.19,195,196,Saturday,1
2024-08-31,4.35,128,137,Saturday,0
2024-08-31,4.58,124,127,Saturday,0
2024-08-31,3.09,121,130,Saturday,0
2024-08-31,4.62,124,140,Saturday,0
2024-08-31,2.38,195,199,Saturday,1
2024-09-01,4.09,112,125,Sunday,0
2024-09-01,3.72,129,132,Sunday,0
2024-09-01,3.66,114,130,Sunday,0
2024-09-01,2.87,130,134,Sunday,0
2024-09-01,5.09,115,129,Sunday,0
2024-09-01,5.03,122,130,Sunday,0
2024-09-01,4.32,125,125,Sunday,0
2024-09-01,2.57,124,127,Sunday,0
2024-09-01,5.36,118,128,Sunday,0
2024-09-01,2.55,130,135,Sunday,0
2024-09-01,4.09,114,131,Sunday,0
2024-09-01,4.33,122,123,Sunday,0
2024-09-01,4.91,115,132,Sunday,0
2024-09-01,3.9,127,132,Sunday,0
2024-09-01,3.59,128,134,Sunday,0
2024-09-01,3.9,172,199,Sunday,1
2024-09-01,2.85,109,127,Sunday,0
2024-09-01,5.15,128,128,Sunday,0
2024-09-01,5.05,124,125,Sunday,0
2024-09-01,5.01,129,135,Sunday,0
2024-09-01,2.91,188,192,Sunday,1
2024-09-01,2.83,124,127,Sunday,0
2024-09-01,3.64,127,135,Sunday,0
2024-09-01,5.16,115,128,Sunday,0
2024-09-01,3.31,168,191,Sunday,1
2024-09-01,4.23,131,131,Sunday,0
2024-09-01,3.02,169,195,Sunday,1
2024-09-01,4.33,125,125,Sunday,0
2024-09-01,3.6,109,121,Sunday,0
2024-09-01,2.62,126,126,Sunday,0
2024-09-01,4.23,117,134,Sunday,0
2024-09-01,2.68,114,126,Sunday,0
2024-09-01,5.4,120,133,Sunday,0
2024-09-01,5.33,128,135,Sunday,0
2024-09-01,2.88,115,133,Sunday,0
2024-09-01,4.23,121,130,Sunday,0
2024-09-01,4.8,114,123,Sunday,0
2024-09-01,4.62,126,140,Sunday,0
2024-09-01,5.18,106,123,Sunday,0
2024-09-01,5.21,121,123,Sunday,0
2024-09-01,3.14,116,120,Sunday,0
2024-09-01,4.95,110,126,Sunday,0
2024-09-01,4.9,121,128,Sunday,0
2024-09-01,3.11,176,192,Sunday,1
2024-09-01,4.8,124,128,Sunday,0
2024-09-01,2.54,199,202,Sunday,1
2024-09-01,3.26,191,199,Sunday,1
2024-09-01,3.45,131,136,Sunday,0
2024-09-01,3.24,119,129,Sunday,0
2024-09-01,4.43,130,137,Sunday,0
2024-09-02,4.85,87,102,Monday,0
2024-09-02,5.33,86,94,Monday,0
2024-09-02,3.51,98,104,Monday,0
2024-09-02,2.27,128,149,Monday,1
2024-09-02,2.77,88,100,Monday,0
2024-09-02,3.01,91,98,Monday,0
2024-09-02,3.34,101,108,Monday,0
2024-09-02,3.59,89,98,Monday,0
2024-09-02,3.3,88,96,Monday,0
2024-09-02,3.7,144,158,Monday,1
2024-09-02,3.97,143,156,Monday,1
2024-09-02,2.64,88,90,Monday,0
2024-09-02,3.8,94,106,Monday,0
2024-09-02,4.67,97,106,Monday,0
2024-09-02,2.5,96,107,Monday,0
2024-09-02,4.81,100,101,Monday,0
2024-09-02,2.99,99,103,Monday,0
2024-09-02,4.21,85,99,Monday,0
2024-09-02,2.63,85,99,Monday,0
2024-09-02,5.23,98,102,Monday,0
2024-09-02,2.15,140,149,Monday,1
2024-09-02,5.45,93,103,Monday,0
2024-09-02,3.55,108,109,Monday,0
2024-09-02,5.34,93,105,Monday,0
2024-09-02,4.23,100,102,Monday,0
2024-09-02,3.54,91,104,Monday,0
2024-09-02,3.19,95,97,Monday,0
2024-09-02,4.29,91,103,Monday,0
2024-09-02,3.12,79,90,Monday,0
2024-09-02,4.92,97,109,Monday,0
2024-09-02,4.19,130,146,Monday,1
2024-09-02,5.16,99,108,Monday,0
2024-09-02,4.32,86,96,Monday,0
2024-09-02,4.14,135,147,Monday,1
2024-09-02,4.15,84,94,Monday,0
2024-09-02,3.17,86,96,Monday,0
2024-09-02,2.26,134,153,Monday,1
2024-09-02,4.1,144,150,Monday,1
2024-09-02,3.89,94,96,Monday,0
2024-09-02,3.14,83,95,Monday,0
2024-09-02,5.13,92,104,Monday,0
2024-09-02,2.61,91,102,Monday,0
2024-09-02,5.48,89,98,Monday,0
2024-09-02,5.28,87,98,Monday,0
2024-09-02,2.54,90,93,Monday,0
2024-09-02,3.54,138,153,Monday,1
2024-09-02,2.73,95,97,Monday,0
2024-09-02,2.55,91,104,Monday,0
2024-09-02,3.32,103,107,Monday,0
2024-09-02,4.13,99,101,Monday,0
2024-09-03,3.58,86,100,Tuesday,0
2024-09-03,4.41,93,93,Tuesday,0
2024-09-03,4.37,99,100,Tuesday,0
2024-09-03,4.39,86,96,Tuesday,0
2024-09-03,3.05,94,104,Tuesday,0
2024-09-03,4.15,82,90,Tuesday,0
2024-09-03,5.02,102,111,Tuesday,0
2024-09-03,4.67,88,99,Tuesday,0
2024-09-03,3.73,136,151,Tuesday,1
2024-09-03,4.52,88,98,Tuesday,0
2024-09-03,3.99,83,92,Tuesday,0
2024-09-03,3.68,91,98,Tuesday,0
2024-09-03,2.75,79,92,Tuesday,0
2024-09-03,5.32,84,99,Tuesday,0
2024-09-03,4.93,89,93,Tuesday,0
2024-09-03,3.05,104,105,Tuesday,0
2024-09-03,5.15,90,98,Tuesday,0
2024-09-03,4.88,103,104,Tuesday,0
2024-09-03,4.91,90,103,Tuesday,0
2024-09-03,5.02,94,100,Tuesday,0
2024-09-03,3.38,97,103,Tuesday,0
2024-09-03,4.62,89,103,Tuesday,0
2024-09-03,3.23,144,153,Tuesday,1
2024-09-03,5.37,84,90,Tuesday,0
2024-09-03,4.79,91,104,Tuesday,0
2024-09-03,5.08,93,93,Tuesday,0
2024-09-03,3.48,130,146,Tuesday,1
2024-09-03,4.43,89,99,Tuesday,0
2024-09-03,2.04,146,150,Tuesday,1
2024-09-03,3.17,90,99,Tuesday,0
2024-09-03,5.23,102,105,Tuesday,0
2024-09-03,3.13,91,100,Tuesday,0
2024-09-03,5.12,92,103,Tuesday,0
2024-09-03,5.25,94,102,Tuesday,0
2024-09-03,2.86,137,144,Tuesday,1
2024-09-03,3.37,90,103,Tuesday,0
2024-09-03,3.47,95,101,Tuesday,0
2024-09-03,4.31,97,102,Tuesday,0
2024-09-03,5.31,97,103,Tuesday,0
2024-09-03,4.81,86,97,Tuesday,0
2024-09-03,4.14,88,103,Tuesday,0
2024-09-03,5.08,95,96,Tuesday,0
2024-09-03,3.7,89,94,Tuesday,0
2024-09-03,3.56,146,157,Tuesday,1
2024-09-03,3.04,102,103,Tuesday,0
2024-09-03,3.68,98,100,Tuesday,0
2024-09-03,3.51,146,151,Tuesday,1
2024-09-03,2.36,149,153,Tuesday,1
2024-09-03,5.08,97,99,Tuesday,0
2024-09-03,4.57,84,98,Tuesday,0
2024-09-04,3.98,84,97,Wednesday,0
2024-09-04,4.22,108,108,Wednesday,0
2024-09-04,5.15,82,95,Wednesday,0
2024-09-04,4.78,94,98,Wednesday,0
2024-09-04,5.17,82,89,Wednesday,0
2024-09-04,4.16,99,101,Wednesday,0
2024-09-04,5.41,100,104,Wednesday,0
2024-09-04,2.58,127,143,Wednesday,1
2024-09-04,4.9,85,93,Wednesday,0
2024-09-04,4.2,129,149,Wednesday,1
2024-09-04,4.45,88,101,Wednesday,0
2024-09-04,4.84,105,106,Wednesday,0
2024-09-04,4.17,153,158,Wednesday,1
2024-09-04,5.32,93,96,Wednesday,0
2024-09-04,4.35,86,92,Wednesday,0
2024-09-04,4.11,98,101,Wednesday,0
2024-09-04,2.74,92,104,Wednesday,0
2024-09-04,4.04,84,94,Wednesday,0
2024-09-04,2.55,77,91,Wednesday,0
2024-09-04,2.34,137,152,Wednesday,1
2024-09-04,4.16,96,99,Wednesday,0
2024-09-04,3.56,141,148,Wednesday,1
2024-09-04,3.34,99,104,Wednesday,0
2024-09-04,4.64,96,102,Wednesday,0
2024-09-04,4.29,83,91,Wednesday,0
2024-09-04,3.04,93,99,Wednesday,0
2024-09-04,5.16,99,101,Wednesday,0
2024-09-04,2.79,103,104,Wednesday,0
2024-09-04,3.42,133,145,Wednesday,1
2024-09-04,3.65,92,98,Wednesday,0
2024-09-04,5.23,87,102,Wednesday,0
2024-09-04,3.65,91,104,Wednesday,0
2024-09-04,4.09,98,98,Wednesday,0
2024-09-04,4.1,105,106,Wednesday,0
2024-09-04,3.74,85,98,Wednesday,0
2024-09-04,3.48,87,101,Wednesday,0
2024-09-04,3.58,145,155,Wednesday,1
2024-09-04,3.82,139,155,Wednesday,1
2024-09-04,3.75,89,99,Wednesday,0
2024-09-04,4.15,86,100,Wednesday,0
2024-09-04,4.21,84,96,Wednesday,0
2024-09-04,4.8,88,92,Wednesday,0
2024-09-04,4.65,87,99,Wednesday,0
2024-09-04,3.77,93,99,Wednesday,0
2024-09-04,4.55,89,90,Wednesday,0
2024-09-04,4.35,85,94,Wednesday,0
2024-09-04,4.21,128,148,Wednesday,1
2024-09-04,4.48,102,104,Wednesday,0
2024-09-04,4.28,82,96,Wednesday,0
2024-09-04,4.3,142,157,Wednesday,1
2024-09-05,4.78,104,110,Thursday,0
2024-09-05,3.61,94,101,Thursday,0
2024-09-05,2.75,89,98,Thursday,0
2024-09-05,5.13,86,100,Thursday,0
2024-09-05,3.98,134,153,Thursday,1
2024-09-05,4.33,145,150,Thursday,1
2024-09-05,3.14,106,107,Thursday,0
2024-09-05,4.74,93,104,Thursday,0
2024-09-05,4.23,82,95,Thursday,0
2024-09-05,2.91,95,98,Thursday,0
2024-09-05,3.53,144,153,Thursday,1
2024-09-05,3.47,99,99,Thursday,0
2024-09-05,3.27,95,101,Thursday,0
2024-09-05,2.7,99,101,Thursday,0
2024-09-05,2.66,91,107,Thursday,0
2024-09-05,3.08,98,100,Thursday,0
2024-09-05,4.13,90,99,Thursday,0
2024-09-05,5.34,98,104,Thursday,0
2024-09-05,5,90,100,Thursday,0
2024-09-05,3.7,83,97,Thursday,0
2024-09-05,4.56,98,107,Thursday,0
2024-09-05,5.41,92,96,Thursday,0
2024-09-05,3.53,91,107,Thursday,0
2024-09-05,4.47,87,97,Thursday,0
2024-09-05,4.96,90,100,Thursday,0
2024-09-05,2.7,88,97,Thursday,0
2024-09-05,4.88,86,97,Thursday,0
2024-09-05,5.19,95,104,Thursday,0
2024-09-05,4.02,146,153,Thursday,1
2024-09-05,2.95,88,98,Thursday,0
2024-09-05,3.75,91,98,Thursday,0
2024-09-05,3.81,94,96,Thursday,0
2024-09-05,2.64,141,159,Thursday,1
2024-09-05,3.1,146,151,Thursday,1
2024-09-05,3.74,139,154,Thursday,1
2024-09-05,3.06,99,110,Thursday,0
2024-09-05,5.21,88,103,Thursday,0
2024-09-05,3.24,99,103,Thursday,0
2024-09-05,3.74,97,102,Thursday,0
2024-09-05,2.68,93,103,Thursday,0
2024-09-05,2.82,141,148,Thursday,1
2024-09-05,5.42,90,97,Thursday,0
2024-09-05,2.83,98,105,Thursday,0
2024-09-05,3.34,92,102,Thursday,0
2024-09-05,5.49,86,100,Thursday,0
2024-09-05,2.53,95,100,Thursday,0
2024-09-05,2.47,136,151,Thursday,1
2024-09-05,4.12,133,146,Thursday,1
2024-09-05,3.24,97,99,Thursday,0
2024-09-05,4.3,92,105,Thursday,0
2024-09-06,2.93,97,101,Friday,0
2024-09-06,3.13,90,99,Friday,0
2024-09-06,4.83,96,97,Friday,0
2024-09-06,4.83,91,106,Friday,0
2024-09-06,4.21,94,109,Friday,0
2024-09-06,4.14,96,97,Friday,0
2024-09-06,2.82,81,92,Friday,0
2024-09-06,3.37,92,100,Friday,0
2024-09-06,3.43,139,145,Friday,1
2024-09-06,2.8,84,94,Friday,0
2024-09-06,4.95,95,101,Friday,0
